Words,Class
abbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaabbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aabbbbbccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaaaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaabccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbbbbbbbbbbbbbbbbcccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaabbbbbbbbbcccccccccccccccc,1
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaaaabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbccccccccccccccccccccccc,0
aaaabbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaabbbcccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
aaaaaabbbbcccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaabcccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aabbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbcccc,0
aaaaaabccccccccc,0
aaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
abbcccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaabbbbbbcccccccccccccccccccccccc,1
aaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aaabbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaabbcccccccccccccccccccccccccccccc,0
abbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
abcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbcccccccccccccccccccccccccccc,0
aaaaaabbbbbbbbbbbbcccccccccccc,1
aaaaaaaaaaaabcccccccccccccccccccccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaabbbbcccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaabbbcccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
abbbbbbbcccccccccccccccccccccccccccccccc,0
aabbbbcccccccccccccccccccccccccccccccc,0
aabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbbbbbbbbbbbcccccccccc,1
abbbbccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaabbcccccccccccccc,1
aaaabbccccccccccccccccccc,0
abcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aabcccccccccccccccccccccccccccccccc,0
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
abcccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaabbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
aaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
abbccccccccccccccccccccccccccccccccccccccccccccc,0
aabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabccccccccccccccccccccccc,0
abbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbcccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbcccccccccccccc,1
abbbcccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaabbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
abbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
abbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaabbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbbbbbbcccccc,1
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aabbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aabbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbccccccccccccccccccccccccccccccccccccccccccc,0
aaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbcccccccccccccccccccccccccccccc,0
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aabbbccccccccccccccccc,0
aaaaabbbbbbbbbbbbbcccccccccc,1
abbbbccccccccc,0
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aabcccccccccccccccccccccccccccccc,0
abbbbccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aabbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaabbbbbbbbbbbbcccccccccccccccccccccccccc,1
aaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaabbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
abbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbcccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccc,1
aabbcccccccccccccccccccccccccccc,0
abccccccccccccccccccccccccc,0
aabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbcccccccccc,0
aaaabbbccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaabbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaabccccccccccccccccccccccc,0
aaaaabbccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aaaabcccccccc,0
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaabccccccccccccccccccccccccccccccccc,0
abbbbccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaabcccccccccccccccccccccc,0
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbcccccccccc,0
abbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbccccccccccccccccccccccccccccccc,0
aaabbbbbccccccccccccccccc,0
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
abbcccccccccccccccccccccccccc,0
aabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccc,1
abbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabcccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aaabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbccccccccccccccccc,0
abbbcccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aabbbbbcccccccccccc,0
aaaaaaaaaaaaaabbbbccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aaaaaabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaaaaaaaaaabbbccccccccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
abbbbccccc,0
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaabbbbbbbbbbbbbbbbcccccccccc,1
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaabbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaabbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
abbbbbbbcccccccccccccccccccccccccccc,0
abbccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaabbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaaaaabbbbbbbbcccccccccccc,1
abbbbcccccccccccc,0
aaaaaaaaaaaaaaaaabbcccccccccccccccccccccccccccccccccc,1
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aaabccccccccccccccc,0
aaaaaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabccccccccccccccccccccccccccccccccccc,0
aaabbbccccccccccc,0
aaaaaaaaaaaa,0
aaaaaaaaaaaaaaaaaabbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aaabbccccccccccccccccccccccccccccccccccccccccc,0
aabbbcccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbcccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaabcccccccccccccccccccccccccc,1
abbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbcccccccccccccccccc,1
aabcccccccccccccccc,0
aabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aaabbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccc,1
abbbbbbbbbcc,0
aaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
abbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbcccccccccccccccccc,0
abbbbbbbbccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbcccccccccccc,0
abbbbbcccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaabbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaabbcccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbcccccccc,1
aabbbbbbccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
abbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbbbcccccccccccccccc,0
aaaaaabbcccccccccccccccc,0
